,geometry,landuse,industrial,caravan:rental,name,shop,city,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,brand,brand:wikidata,description,operator,start_date,website,access,place,barrier,fence_type,waterway,note,man_made,material,depot,cargo:container,fixme,harbour,port:category,port:type,seamark:harbour:category,seamark:type,seaway,operator:wikidata,operator:wikipedia,plant:method,plant:output:electricity,plant:source,power,ref:EU:ENTSOE_EIC,wikidata,wikipedia,contact:phone,cargo,port,name:en,name:it,plant:type,phone,source,amenity,fee,residential,email,building,fax,ref:vatin,type,name:vi,compressed_air,fuel:cng,fuel:diesel,fuel:lpg,fuel:octane_95,opening_hours,self_service,wheelchair,fuel:GTL_diesel,fuel:octane_100,ref:mise,pipeline,substance,substation,area,brand:wikipedia,contact:city,contact:housenumber,contact:postcode,contact:street,direction,not:brand:wikidata,addr:hamlet,addr:province,addr:state,check_date:opening_hours,opening_hours:signed,fuel:adblue,contact:email,contact:facebook,trade,old_name
1307,"POLYGON ((12.5622755 45.6202885, 12.5622204 45.6204755, 12.562271 45.6209229, 12.5622858 45.621026, 12.5623671 45.6211023, 12.5623717 45.621164, 12.5623997 45.6212986, 12.5624111 45.6214101, 12.5623559 45.6214646, 12.562401 45.6214466, 12.5624121 45.6215374, 12.5624247 45.6216811, 12.5624312 45.6217913, 12.563147 45.6217319, 12.5632676 45.6220757, 12.5625054 45.6221395, 12.5627095 45.6224822, 12.5638875 45.6221438, 12.5642802 45.622133, 12.5640329 45.6226473, 12.5638664 45.62303, 12.5638458 45.6230601, 12.5631916 45.6231574, 12.5639475 45.6242952, 12.5641088 45.6242902, 12.5645078 45.6242359, 12.5647353 45.6240614, 12.5650087 45.6239064, 12.5652969 45.623751, 12.5655148 45.6236605, 12.5657482 45.62358, 12.5661506 45.6235779, 12.5664947 45.6235985, 12.5669606 45.6236571, 12.5674304 45.6237784, 12.5676542 45.6237819, 12.5678714 45.623681, 12.5681415 45.6234738, 12.5686499 45.623029, 12.5690386 45.6225775, 12.5690891 45.6225296, 12.5694604 45.6221773, 12.5696664 45.6220357, 12.5700343 45.621335, 12.5701271 45.6210453, 12.5703257 45.6206511, 12.5703326 45.6205583, 12.5702163 45.6205048, 12.5702607 45.6202696, 12.5704411 45.619501, 12.5704566 45.6193319, 12.5704386 45.6191757, 12.570468 45.6184895, 12.5701383 45.6183785, 12.5704505 45.6177606, 12.5704857 45.6176034, 12.5705237 45.6175219, 12.5705247 45.6175198, 12.5706591 45.617551, 12.5707608 45.6175746, 12.5707749 45.6175479, 12.5712718 45.6166071, 12.5712963 45.6165866, 12.5716337 45.6160321, 12.5716316 45.6160119, 12.5719471 45.6156275, 12.5719803 45.6156238, 12.5720858 45.615555, 12.5723562 45.6154683, 12.5726571 45.6152797, 12.5726251 45.6152576, 12.5725633 45.6152523, 12.5723178 45.6150986, 12.5722954 45.6150661, 12.5721713 45.6149883, 12.5721308 45.6150134, 12.5720915 45.6149923, 12.5720311 45.6149606, 12.5719295 45.614907, 12.5716343 45.614747, 12.5713697 45.6145918, 12.5713275 45.6145921, 12.5710972 45.6144655, 12.5706976 45.6142888, 12.5706754 45.614276, 12.5706478 45.6142602, 12.570255 45.6140339, 12.5701641 45.613948, 12.5701179 45.6138841, 12.5700845 45.613782, 12.5700685 45.613711, 12.5700302 45.6135885, 12.5700517 45.6134673, 12.5700616 45.6133673, 12.5701429 45.6132313, 12.5702989 45.6130331, 12.5702447 45.6129658, 12.5690358 45.6129696, 12.5688771 45.6128199, 12.568739 45.6123163, 12.5681065 45.6123772, 12.5680825 45.6124753, 12.5681455 45.6127227, 12.5681668 45.6128064, 12.5681838 45.6128733, 12.5681871 45.6128861, 12.5672856 45.6128518, 12.5660045 45.6128031, 12.5653479 45.6126941, 12.5652521 45.6126621, 12.5640701 45.6127441, 12.5640142 45.6125319, 12.5635725 45.6125715, 12.5635641 45.6124823, 12.5635538 45.6123249, 12.5636606 45.6123144, 12.5636438 45.6121539, 12.5631615 45.6122035, 12.5634379 45.6142401, 12.5635825 45.6151035, 12.5635845 45.615396, 12.5635666 45.6156496, 12.5634775 45.6158935, 12.5633348 45.6161457, 12.5631545 45.616391, 12.5630119 45.6165116, 12.5622986 45.6169745, 12.5620172 45.6172655, 12.5619261 45.6173985, 12.5618706 45.6175842, 12.5618635 45.617741, 12.5618625 45.6178187, 12.5619509 45.6184104, 12.5621213 45.6197884, 12.5622689 45.6202306, 12.5622755 45.6202885), (12.5664406 45.6161994, 12.5664404 45.6162029, 12.5664405 45.6162049, 12.566442 45.6162295, 12.5664467 45.6163024, 12.5651561 45.6163368, 12.5650437 45.615805, 12.5647116 45.6158124, 12.5646751 45.6158141, 12.5643209 45.6157994, 12.564323 45.6156941, 12.5642811 45.6155534, 12.5645629 45.6153481, 12.5646869 45.6153387, 12.5652671 45.615295, 12.5652644 45.6152074, 12.5652567 45.6149565, 12.5652761 45.6149556, 12.5657345 45.6149513, 12.5658853 45.6156589, 12.5658921 45.6157359, 12.5664572 45.615713, 12.5664409 45.6161941, 12.5664408 45.616197, 12.5664406 45.6161994), (12.5680651 45.6180086, 12.5691507 45.6182159, 12.5688952 45.6189092, 12.5677508 45.6187217, 12.5677675 45.6186837, 12.5678968 45.6183903, 12.5679775 45.6182073, 12.5680353 45.6180763, 12.5680651 45.6180086), (12.5651495 45.6212814, 12.5651393 45.6213101, 12.565042 45.6212965, 12.5647312 45.6212109, 12.5649178 45.6208067, 12.5649818 45.6206654, 12.5650107 45.6206001, 12.5653224 45.6198974, 12.5653478 45.619905, 12.5653621 45.6198818, 12.5661929 45.6201161, 12.565712 45.6211566, 12.5652571 45.6211758, 12.5652274 45.6212654, 12.5651586 45.6212541, 12.5651495 45.6212814))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,"POLYGON ((12.5609564 45.6220147, 12.5621354 45.6219267, 12.5621625 45.6218849, 12.5621974 45.621881, 12.5621825 45.6217544, 12.5622448 45.6217509, 12.562233 45.621652, 12.562006 45.6199229, 12.5620176 45.6198188, 12.5617279 45.6176448, 12.5617432 45.6175202, 12.5617757 45.6174144, 12.5618099 45.6173398, 12.561895 45.6172312, 12.5619056 45.6172279, 12.5620457 45.6170817, 12.5622178 45.6169349, 12.5627965 45.6165206, 12.5630527 45.6162884, 12.5631363 45.6161835, 12.5632153 45.6160624, 12.5633046 45.6158978, 12.5634071 45.6156655, 12.5634321 45.6155382, 12.5634541 45.6153212, 12.5634482 45.6150843, 12.5634201 45.6149684, 12.5630551 45.6126006, 12.5629793 45.6120906, 12.5629529 45.6120781, 12.5629377 45.6119897, 12.5629164 45.6118657, 12.5629357 45.6118606, 12.5628644 45.6115831, 12.5627559 45.611301, 12.5627194 45.6112391, 12.5626769 45.6112167, 12.5625892 45.6112023, 12.5623823 45.6112092, 12.5622634 45.6112875, 12.5622215 45.6115718, 12.5622252 45.6116124, 12.5611809 45.612937, 12.5596672 45.6148213, 12.5597033 45.6148338, 12.5596735 45.6148647, 12.5596419 45.614854, 12.5592515 45.615322, 12.5588759 45.6157993, 12.5586354 45.6161321, 12.5560013 45.6194077, 12.5560498 45.6194747, 12.5560746 45.6195661, 12.5566902 45.6194065, 12.5566941 45.6194134, 12.5567845 45.6193915, 12.5568058 45.6194104, 12.5574921 45.6206267, 12.5575147 45.6206453, 12.5575654 45.6207066, 12.5566941 45.6208278, 12.5567515 45.6209324, 12.556803 45.6210407, 12.5571189 45.6216657, 12.5572788 45.6219668, 12.5574053 45.6221762, 12.5574797 45.6221996, 12.5576296 45.6222164, 12.5579442 45.6222349, 12.5582037 45.6222139, 12.5581871 45.6221834, 12.5583063 45.6221761, 12.5583198 45.6222066, 12.5596736 45.6221092, 12.5596332 45.6220486, 12.559486 45.6217593, 12.5594695 45.6217237, 12.5594446 45.6216696, 12.5594029 45.6215792, 12.5593282 45.6214252, 12.5597123 45.6213262, 12.5598459 45.6215927, 12.5598573 45.6216156, 12.5598807 45.6216624, 12.559887 45.6216748, 12.5600148 45.6219298, 12.560028 45.6219585, 12.5600747 45.6220536, 12.5601972 45.6220447, 12.5602064 45.6220628, 12.5606168 45.6220401, 12.5606653 45.6220104, 12.5604571 45.6217068, 12.560419 45.6217182, 12.5602321 45.6213645, 12.5597121 45.6204833, 12.5599278 45.6204438, 12.5599763 45.6205319, 12.5601505 45.6204959, 12.5602314 45.6206831, 12.560553 45.6205982, 12.5605942 45.6206933, 12.5607236 45.6206713, 12.5611337 45.6205854, 12.5615267 45.6213268, 12.5615016 45.6213978, 12.5606958 45.6216283, 12.5609355 45.621994, 12.5609564 45.6220147))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,"POLYGON ((12.5560746 45.6195661, 12.5563597 45.6201561, 12.5564328 45.6203248, 12.5565685 45.6205716, 12.5566624 45.6207583, 12.5566796 45.6207651, 12.5566966 45.6207623, 12.5566981 45.620765, 12.5575147 45.6206453, 12.5574921 45.6206267, 12.5568058 45.6194104, 12.5567845 45.6193915, 12.5566941 45.6194134, 12.5566902 45.6194065, 12.5560746 45.6195661))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,"POLYGON ((12.4961388 45.6167791, 12.4958804 45.6164332, 12.4948265 45.6150218, 12.4954377 45.6148675, 12.49633 45.6160297, 12.496692 45.6165013, 12.4961388 45.6167791))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,"POLYGON ((12.5332989 45.6269931, 12.5340931 45.626585, 12.5337016 45.6260716, 12.5335788 45.6259104, 12.5326679 45.6263033, 12.5325619 45.6262026, 12.5320331 45.6264147, 12.5321382 45.6265317, 12.5318067 45.6266747, 12.5318882 45.6267543, 12.5323144 45.6271699, 12.5328409 45.6276833, 12.5331953 45.6275304, 12.532996 45.6271488, 12.5332989 45.6269931))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,"POLYGON ((12.5060805 45.5701569, 12.5060634 45.5701533, 12.5058027 45.5700984, 12.5056263 45.5700612, 12.5056229 45.5700892, 12.5053813 45.5708392, 12.5057734 45.5709622, 12.5059736 45.570611, 12.5060765 45.5701653, 12.5060805 45.5701569))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,"POLYGON ((12.5013508 45.6006579, 12.5010429 45.6002915, 12.5006542 45.6004369, 12.5004012 45.6005397, 12.5003969 45.6005412, 12.4999999 45.6006714, 12.4999218 45.6007015, 12.500002 45.6007707, 12.5012277 45.6013141, 12.50132 45.6012336, 12.5012448 45.6011544, 12.5012547 45.60111, 12.5011288 45.6009428, 12.5013508 45.6006579))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,"POLYGON ((12.520659 45.6396524, 12.5206067 45.6396283, 12.5195386 45.6391279, 12.5195224 45.6391472, 12.5191595 45.6395802, 12.5186739 45.6393446, 12.5186518 45.6393339, 12.5180158 45.6400203, 12.5199123 45.640639, 12.5203352 45.6400808, 12.520659 45.6396524))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,"POLYGON ((12.5167645 45.5885576, 12.5167522 45.5885999, 12.5172462 45.5886808, 12.5171614 45.5888893, 12.5172008 45.5888907, 12.5180041 45.5889183, 12.5182006 45.5883081, 12.5174748 45.5882138, 12.5174317 45.5882083, 12.5168809 45.5881566, 12.5167645 45.5885576))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,"POLYGON ((12.4698275 45.5794859, 12.4695639 45.579219, 12.4695607 45.5792156, 12.4681191 45.5796845, 12.4683945 45.5800201, 12.4687434 45.5799077, 12.4688434 45.5798755, 12.4692936 45.5803024, 12.4701864 45.5799299, 12.4698117 45.5794907, 12.4698275 45.5794859))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,"POLYGON ((12.5403379 45.5770683, 12.5403208 45.5770648, 12.5396338 45.5769271, 12.5395381 45.5771383, 12.5393815 45.5774839, 12.5394732 45.5775044, 12.5397082 45.5775571, 12.5396642 45.5776656, 12.5400356 45.5777771, 12.5402408 45.5772934, 12.5403379 45.5770683))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,"POLYGON ((12.5262196 45.627287, 12.5262245 45.6272847, 12.5262071 45.6272781, 12.5261744 45.6272656, 12.5260706 45.6272262, 12.5258948 45.6269723, 12.5253748 45.627299, 12.5253382 45.6273214, 12.5255718 45.627595, 12.5262196 45.627287))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,"POLYGON ((12.521092 45.621539, 12.521156 45.6215351, 12.5210672 45.6211716, 12.5210092 45.6211662, 12.5209873 45.6211642, 12.5205631 45.6211654, 12.5202094 45.6212021, 12.5203117 45.6215601, 12.5204014 45.6215633, 12.5209942 45.6215451, 12.521092 45.621539))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,"POLYGON ((12.5089494 45.6141016, 12.5089769 45.6140978, 12.5088746 45.6137951, 12.508792 45.6135503, 12.5087172 45.6133289, 12.5087075 45.6133001, 12.5082348 45.6133384, 12.5082464 45.6133758, 12.5084808 45.6141344, 12.50849 45.6141641, 12.5089494 45.6141016))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,"POLYGON ((12.4946069 45.6172427, 12.4948997 45.6176463, 12.4953141 45.6183, 12.4954083 45.6183541, 12.4954924 45.6184772, 12.4964877 45.6181336, 12.4962696 45.6177927, 12.4957702 45.6179527, 12.4954262 45.617491, 12.4952994 45.6173325, 12.495555 45.6171898, 12.4954919 45.6171183, 12.4953348 45.6169401, 12.4946069 45.6172427))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,"POLYGON ((12.489971 45.6061669, 12.4896251 45.6057164, 12.4896129 45.6057223, 12.4887264 45.606148, 12.4887013 45.6061601, 12.4888417 45.6063214, 12.4889016 45.6063902, 12.4893297 45.6062223, 12.4894755 45.6063845, 12.4898613 45.6062151, 12.489971 45.6061669))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,"POLYGON ((12.5054408 45.5785183, 12.5051605 45.5784712, 12.5048483 45.5784188, 12.50472 45.5788397, 12.5048559 45.5788652, 12.5056393 45.5790245, 12.5056766 45.5790321, 12.5058079 45.5785799, 12.5057853 45.5785761, 12.5054408 45.5785183))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,"POLYGON ((12.5253553 45.6351256, 12.525189 45.634898, 12.525935 45.6344481, 12.5256353 45.6340791, 12.5248292 45.6343776, 12.524653 45.6346102, 12.5245082 45.6348002, 12.5251215 45.6353656, 12.5253553 45.6351256))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,"POLYGON ((12.5471542 45.5880541, 12.5475724 45.5880023, 12.5479149 45.5879598, 12.5476919 45.5878076, 12.5474745 45.5874372, 12.5464336 45.5875763, 12.5461235 45.5876014, 12.5461726 45.5878561, 12.5469308 45.587764, 12.547018 45.5880709, 12.5471542 45.5880541))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,"POLYGON ((12.5158766 45.5919859, 12.5155134 45.5919291, 12.5152726 45.5918914, 12.5150491 45.5918565, 12.5149966 45.5918483, 12.514882 45.5921852, 12.5148921 45.5921869, 12.515759 45.5923301, 12.5158678 45.5920395, 12.5158873 45.5919876, 12.5158766 45.5919859))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,"POLYGON ((12.5280972 45.5935389, 12.5274854 45.593556, 12.5273699 45.5935609, 12.527141 45.5935651, 12.5270123 45.593569, 12.5272638 45.5940458, 12.5273493 45.5940499, 12.5282646 45.5940944, 12.5280972 45.5935389))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,"POLYGON ((12.5071665 45.5785698, 12.5071781 45.5785259, 12.5066733 45.5784594, 12.5066652 45.5784583, 12.5066538 45.5785193, 12.5065392 45.5791337, 12.5065206 45.5791984, 12.5069694 45.5792846, 12.5069845 45.5792255, 12.5070112 45.5791099, 12.5071665 45.5785698))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,"POLYGON ((12.550295 45.6268967, 12.5496257 45.6264051, 12.5495746 45.6263676, 12.5495445 45.6263455, 12.5490072 45.6267921, 12.549044 45.626826, 12.549494 45.6271519, 12.54963 45.6272558, 12.5497287 45.6273273, 12.5502537 45.6269335, 12.550295 45.6268967))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,"POLYGON ((12.551446 45.5928575, 12.5514383 45.5928578, 12.5506582 45.5928812, 12.5504069 45.5928889, 12.5506322 45.5932521, 12.5508392 45.5932208, 12.5509501 45.5934024, 12.5514372 45.5933277, 12.5514305 45.5932208, 12.5514945 45.5931778, 12.5515606 45.5931334, 12.551446 45.5928575))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,"POLYGON ((12.5692534 45.6040409, 12.5691005 45.6039894, 12.568921 45.6041086, 12.5682857 45.6045306, 12.5678764 45.6048025, 12.5682151 45.6051417, 12.5682432 45.6051699, 12.5691843 45.6045378, 12.5693459 45.6043777, 12.5696441 45.6044373, 12.5698024 45.6042257, 12.5692534 45.6040409))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,"POLYGON ((12.5142712 45.636264, 12.5146942 45.6359284, 12.5144422 45.6357236, 12.5144401 45.6357219, 12.514378 45.6357577, 12.5140668 45.6355683, 12.5137428 45.6353711, 12.5137319 45.6356622, 12.5137624 45.6359765, 12.5137671 45.6360373, 12.5142653 45.6362688, 12.5142712 45.636264))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,"POLYGON ((12.5294442 45.5782696, 12.5286424 45.5781598, 12.5285874 45.5781523, 12.5285865 45.5781545, 12.5285206 45.5783142, 12.5283611 45.5785873, 12.5289132 45.5786164, 12.5287308 45.5789602, 12.528694 45.5790295, 12.5290885 45.5791006, 12.5291414 45.5789769, 12.5294442 45.5782696))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,"POLYGON ((12.5691507 45.6182159, 12.5680651 45.6180086, 12.5680353 45.6180763, 12.5679775 45.6182073, 12.5678968 45.6183903, 12.5677675 45.6186837, 12.5677508 45.6187217, 12.5688952 45.6189092, 12.5691507 45.6182159))",industrial,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,"POLYGON ((12.5208067 45.6411542, 12.5204437 45.6411996, 12.5204913 45.6414463, 12.5203161 45.6414743, 12.5204023 45.641885, 12.5204186 45.6418754, 12.5209335 45.641818, 12.5212472 45.641866, 12.5212617 45.6418681, 12.5213688 45.6418479, 12.5211617 45.6411098, 12.5208067 45.6411542))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,"POLYGON ((12.5161549 45.6312411, 12.5161586 45.6310666, 12.5160971 45.6309335, 12.5161076 45.6310636, 12.5160904 45.6315874, 12.5160521 45.6317375, 12.5159892 45.6317735, 12.5160427 45.6318355, 12.5161608 45.6317655, 12.5162082 45.6313203, 12.5161546 45.6312585, 12.5161549 45.6312411))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,"POLYGON ((12.5224824 45.6302431, 12.5219347 45.6305943, 12.5222921 45.6308927, 12.5219632 45.6311132, 12.5216 45.6308734, 12.5208381 45.6314396, 12.5210258 45.6316196, 12.5213764 45.6318355, 12.5222015 45.6313041, 12.5222203 45.6312957, 12.5222448 45.6312923, 12.5222694 45.6312957, 12.5222871 45.6313035, 12.5223024 45.6313174, 12.522309 45.6313373, 12.5223041 45.6313545, 12.5222902 45.6313691, 12.5214733 45.6318952, 12.5219894 45.632213, 12.5228022 45.6317284, 12.5228413 45.6317191, 12.5228658 45.6317225, 12.5228835 45.6317302, 12.5228988 45.6317442, 12.5229053 45.6317611, 12.5229005 45.6317813, 12.5228866 45.6317959, 12.5220868 45.632273, 12.5222653 45.6323596, 12.5227099 45.6326567, 12.5242578 45.6316801, 12.524509 45.6315223, 12.5245524 45.6315023, 12.5243026 45.6312955, 12.5232088 45.6303835, 12.5222048 45.6295686, 12.5220728 45.6294516, 12.5218539 45.6295785, 12.5217418 45.6296539, 12.5217567 45.629673, 12.5224824 45.6302431))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,"POLYGON ((12.5434462 45.5935536, 12.5438417 45.5935258, 12.5438159 45.5930986, 12.5431769 45.5931062, 12.5429924 45.5931118, 12.5429923 45.5931118, 12.5427285 45.5931192, 12.5430658 45.5936503, 12.5434462 45.5935536))",residential,,,,,"Musile di Piave, Veneto, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
